央视频道,#genre#

河南
CCTV-1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8$河南移动
CCTV-1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8$河南移动
CCTV-2,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226466/index.m3u8$河南移动
CCTV-2,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226306/index.m3u8$河南移动
CCTV-3,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226461/index.m3u8$河南移动
CCTV-3,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226308/index.m3u8$河南移动
CCTV-4,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226468/index.m3u8$河南移动
CCTV-4,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226303/index.m3u8$河南移动
CCTV-5,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226487/index.m3u8$河南移动
CCTV-5,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226305/index.m3u8$河南移动
CCTV-6,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226485/index.m3u8$河南移动
CCTV-7,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226486/index.m3u8$河南移动
CCTV-8,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8$河南移动
CCTV-9,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226482/index.m3u8$河南移动
CCTV-10,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226483/index.m3u8$河南移动
CCTV-11,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226481/index.m3u8$河南移动
CCTV-12,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226479/index.m3u8$河南移动
CCTV-13,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8$河南移动
CCTV-14,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226475/index.m3u8$河南移动
CCTV-15,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226478/index.m3u8$河南移动
CCTV-16,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000006000233002/index.m3u8?channel-id=ystenlive&Contentid=1000000006000233002&livemode=1&stbId=no$易视腾
CCTV-17,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8$河南移动
CCTV-5+,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8$河南移动
CCTV-4K,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226998/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$福建移动V6
CGTN,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8$河南移动
CETV-1,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000002000002652/index.m3u8?channel-id=bestzb&Contentid=5000000002000002652&livemode=1&stbId=no$百视通
CETV-1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226471/index.m3u8$河南移动

卫视频道,#genre#

河南
湖南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225490/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226431/index.m3u8$河南移动
浙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225491/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226448/index.m3u8$河南移动
东方卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225489/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$河南移动
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8$河南移动
北京卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226452/index.m3u8$河南移动
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225597/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8$河南移动
安徽卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225691/index.m3u8$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226455/index.m3u8$河南移动
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8$河南移动
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225696/index.m3u8$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8$河南移动
重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226420/index.m3u8$河南移动
深圳卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225700/index.m3u8$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226426/index.m3u8$河南移动
天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225698/index.m3u8$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8$河南移动
东南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225585/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226423/index.m3u8$河南移动
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226424/index.m3u8$河南移动
吉林卫视,http://[2409:8087:1070:301:2028::11]:80/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225959/10000100000000060000000000777681_0.smil/01.m3u8?fmt=ts2hls$内蒙移动V6#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8$河南移动
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225492/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$河南移动
四川卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226429/index.m3u8$河南移动
河北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226462/index.m3u8$河南移动
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225586/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226453/index.m3u8$河南移动
贵州卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8$河南移动
云南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226427/index.m3u8$河南移动
海南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226212/index.m3u8?fmt=ts2hls$江西移动#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226417/index.m3u8$河南移动
陕西卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R6147E69AU319DA04BK783D34A5I4A7F16AFP2BF4M340EEFAV0Z339C9W16A66428F29987E8&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000114.m3u8$北方广电
陕西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226458/index.m3u8$河南移动
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.flv?bitrate=800000&channel=Shan1XiTV官网#http://httpdvb.slave.yqdtv.com:13164/playurl?playtype=live&protocol=http&playtoken=31603YEQXREOPEG10&auth=no&verifycode=14183&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6&programid=4200000133.m3u8$山西广电
山西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8$河南移动
广西卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227250/index.m3u8?servicetype=1$福建移动V6#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls$江西移动
广西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226416/index.m3u8$河南移动
甘肃卫视,http://[2409:8087:5011:1020::2b]/180000001001/00000001000000000045000000287932/main.m3u8?IASHttpSessionId=OTT$湖南移动#http://39.134.32.108:6610/270000001111/1110000322/index.m3u8?IASHttpSessionId=OTT$甘肃移动
甘肃卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226415/index.m3u8$河南移动
宁夏卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226418/index.m3u8$河南移动
内蒙古卫视,http://[2409:8087:1070:301:2028::1c]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/index.m3u8?fmt=ts2hls$内蒙移动V6
内蒙古卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226421/index.m3u8$河南移动
青海卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R6147E69AU319DA04BK783D34A5I4A7F16AFP2BF4M340EEFAV0Z339C9W16A66428F29987E8&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000111.m3u8$北方广电
青海卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226414/index.m3u8$河南移动
新疆卫视,http://36.109.192.194:9901/tsfile/live/0110_1.m3u8$新疆酒店
新疆卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$河南移动
西藏卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226408/index.m3u8$河南移动
厦门卫视,http://[2409:8087:3428:20:500::1008]:6610/PLTV/88888888/224/3221226781/index.m3u8?servicetype=1$福建移动V6
